"year","team","conference","division","expected_wins","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
2013,"Eastern Michigan","Mid-American","West",4.2,12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
2013,"Florida","SEC","East",5.8,12,4,8,0,8,3,5,0,6,3,3,0,5,1,4,0
2013,"Florida Atlantic","Conference USA","East",6.7,12,6,6,0,8,4,4,0,5,3,2,0,7,3,4,0
2013,"Florida International","Conference USA","East",2.3,12,1,11,0,8,1,7,0,6,0,6,0,6,1,5,0
2013,"Florida State","ACC","Atlantic",12.3,14,14,0,0,9,9,0,0,7,7,0,0,5,5,0,0
2013,"Fresno State","Mountain West","West",8.1,13,11,2,0,9,8,1,0,7,7,0,0,5,4,1,0
2013,"Georgia","SEC","East",8.7,13,8,5,0,8,5,3,0,6,5,1,0,5,2,3,0
2013,"Georgia State","Sun Belt","",5.4,12,0,12,0,7,0,7,0,7,0,7,0,5,0,5,0
2013,"Georgia Tech","ACC","Coastal",7.1,13,7,6,0,8,5,3,0,7,5,2,0,5,2,3,0
2013,"Hawai'i","Mountain West","West",4.9,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
2013,"Houston","American Athletic","",6.8,13,8,5,0,8,5,3,0,6,4,2,0,5,3,2,0
2013,"Idaho","FBS Independents","",3.2,12,1,11,0,0,0,0,0,5,1,4,0,7,0,7,0
2013,"Illinois","Big Ten","Leaders",5.9,12,4,8,0,8,1,7,0,8,3,5,0,4,1,3,0
2013,"Indiana","Big Ten","Leaders",7,12,5,7,0,8,3,5,0,8,5,3,0,4,0,4,0
2013,"Iowa","Big Ten","Legends",7.6,13,8,5,0,8,5,3,0,7,4,3,0,5,4,1,0
2013,"Iowa State","Big 12","",4.4,12,3,9,0,9,2,7,0,6,1,5,0,6,2,4,0
2013,"Kansas","Big 12","",4.1,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0
2013,"Kansas State","Big 12","",8.4,13,8,5,0,9,5,4,0,8,5,3,0,4,2,2,0
2013,"Kent State","Mid-American","East",4.9,12,4,8,0,8,3,5,0,5,2,3,0,7,2,5,0
2013,"Kentucky","SEC","East",4.8,12,2,10,0,8,0,8,0,7,2,5,0,4,0,4,0
2013,"Louisiana","Sun Belt","",7.4,13,9,4,0,7,5,2,0,5,4,1,0,7,4,3,0
2013,"Louisiana Monroe","Sun Belt","",5,12,6,6,0,7,4,3,0,5,2,3,0,7,4,3,0
2013,"Louisiana Tech","Conference USA","West",5.8,12,4,8,0,8,3,5,0,5,2,3,0,6,2,4,0
2013,"Louisville","American Athletic","",10.9,13,12,1,0,8,7,1,0,7,6,1,0,5,5,0,0
2013,"LSU","SEC","West",8.2,13,10,3,0,8,5,3,0,7,7,0,0,4,1,3,0
2013,"Marshall","Conference USA","East",8.9,14,10,4,0,9,7,2,0,6,6,0,0,7,3,4,0
2013,"Maryland","ACC","Atlantic",7.4,13,7,6,0,8,3,5,0,7,4,3,0,5,3,2,0
2013,"Memphis","American Athletic","",6.4,12,3,9,0,8,1,7,0,7,2,5,0,5,1,4,0
2013,"Miami","ACC","Coastal",6.1,13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
2013,"Miami (OH)","Mid-American","East",2.2,12,0,12,0,8,0,8,0,5,0,5,0,7,0,7,0
2013,"Michigan","Big Ten","Legends",7.3,13,7,6,0,8,3,5,0,7,5,2,0,5,2,3,0
2013,"Michigan State","Big Ten","Legends",9.6,14,13,1,0,9,9,0,0,7,7,0,0,5,4,1,0
2013,"Middle Tennessee","Conference USA","East",5.8,13,8,5,0,8,6,2,0,6,5,1,0,6,3,3,0
2013,"Minnesota","Big Ten","Legends",6.9,13,8,5,0,8,4,4,0,7,5,2,0,5,3,2,0
2013,"Mississippi State","SEC","West",7.1,13,7,6,0,8,3,5,0,7,5,2,0,4,1,3,0
2013,"Missouri","SEC","East",8,14,12,2,0,9,7,2,0,7,6,1,0,5,5,0,0
2013,"Navy","FBS Independents","",6.2,13,9,4,0,0,0,0,0,5,5,0,0,6,2,4,0
2013,"NC State","ACC","Atlantic",5.8,12,3,9,0,8,0,8,0,8,3,5,0,4,0,4,0
2013,"Nebraska","Big Ten","Legends",9,13,9,4,0,8,5,3,0,8,5,3,0,4,3,1,0
2013,"Nevada","Mountain West","West",4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0
2013,"New Mexico","Mountain West","Mountain",5.3,12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
2013,"New Mexico State","FBS Independents","",4.4,12,2,10,0,0,0,0,0,7,2,5,0,5,0,5,0
2013,"North Carolina","ACC","Coastal",8.4,13,7,6,0,8,4,4,0,7,4,3,0,5,2,3,0
2013,"Northern Illinois","Mid-American","West",8.3,14,12,2,0,9,8,1,0,5,5,0,0,7,7,0,0
2013,"North Texas","Conference USA","West",7.1,13,9,4,0,8,6,2,0,6,5,1,0,6,3,3,0
2013,"Northwestern","Big Ten","Legends",6.7,12,5,7,0,8,1,7,0,7,3,4,0,5,2,3,0
2013,"Notre Dame","FBS Independents","",7.4,13,9,4,0,0,0,0,0,6,5,1,0,5,2,3,0
2013,"Ohio","Mid-American","East",5.6,13,7,6,0,8,4,4,0,7,5,2,0,5,2,3,0
2013,"Ohio State","Big Ten","Leaders",9,14,12,2,0,9,8,1,0,7,7,0,0,5,5,0,0
2013,"Oklahoma","Big 12","",7.3,13,11,2,0,9,7,2,0,6,6,0,0,5,4,1,0
2013,"Oklahoma State","Big 12","",8.6,13,10,3,0,9,7,2,0,6,5,1,0,5,4,1,0
2013,"Ole Miss","SEC","West",7.7,13,8,5,0,8,3,5,0,7,5,2,0,5,2,3,0
2013,"Oregon","Pac-12","North",9.4,13,11,2,0,9,7,2,0,7,7,0,0,5,3,2,0
2013,"Oregon State","Pac-12","North",7.1,13,7,6,0,9,4,5,0,6,2,4,0,6,4,2,0
2013,"Penn State","Big Ten","Leaders",6.9,12,7,5,0,8,4,4,0,7,5,2,0,4,1,3,0
2013,"Pittsburgh","ACC","Coastal",7.9,13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
2013,"Purdue","Big Ten","Leaders",3.5,12,1,11,0,8,0,8,0,7,1,6,0,5,0,5,0
2013,"Rice","Conference USA","West",7.4,14,10,4,0,9,8,1,0,6,6,0,0,6,4,2,0
2013,"Rutgers","American Athletic","",5.7,13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
2013,"San Diego State","Mountain West","West",7.3,13,8,5,0,8,6,2,0,6,3,3,0,6,4,2,0
2013,"San José State","Mountain West","West",6.3,12,6,6,0,8,5,3,0,6,3,3,0,6,3,3,0
2013,"SMU","American Athletic","",6.2,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
2013,"South Alabama","Sun Belt","",5.7,12,6,6,0,7,4,3,0,6,4,2,0,6,2,4,0
2013,"South Carolina","SEC","East",8.7,13,11,2,0,8,6,2,0,7,7,0,0,5,3,2,0
2013,"Southern Mississippi","Conference USA","East",3,12,1,11,0,8,1,7,0,5,0,5,0,7,1,6,0
2013,"South Florida","American Athletic","",4.7,12,2,10,0,8,2,6,0,7,1,6,0,5,1,4,0
2013,"Stanford","Pac-12","North",9.6,14,11,3,0,10,8,2,0,7,7,0,0,6,4,2,0
2013,"Syracuse","ACC","Atlantic",6.3,13,7,6,0,8,4,4,0,6,4,2,0,5,2,3,0
2013,"TCU","Big 12","",6.2,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0
2013,"Temple","American Athletic","",5.5,12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
2013,"Tennessee","SEC","East",5.1,12,5,7,0,8,2,6,0,7,4,3,0,5,1,4,0
2013,"Texas","Big 12","",6.2,13,8,5,0,9,7,2,0,6,4,2,0,5,3,2,0
2013,"Texas A&M","SEC","West",9,13,9,4,0,8,4,4,0,8,6,2,0,4,2,2,0
2013,"Texas State","Sun Belt","",4.5,12,6,6,0,7,2,5,0,6,4,2,0,6,2,4,0
2013,"Texas Tech","Big 12","",8.3,13,8,5,0,9,4,5,0,6,4,2,0,5,3,2,0
2013,"Toledo","Mid-American","West",5.1,12,7,5,0,8,5,3,0,6,5,1,0,6,2,4,0
2013,"Troy","Sun Belt","",5.4,12,6,6,0,7,4,3,0,5,4,1,0,7,2,5,0
2013,"Tulane","Conference USA","West",6.5,13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
2013,"Tulsa","Conference USA","West",5.4,12,3,9,0,8,2,6,0,6,1,5,0,6,2,4,0
2013,"UAB","Conference USA","East",4,12,2,10,0,8,1,7,0,5,1,4,0,7,1,6,0
2013,"UCF","American Athletic","",7,13,12,1,0,8,8,0,0,6,5,1,0,6,6,0,0
2013,"UCLA","Pac-12","South",7.4,13,10,3,0,9,6,3,0,6,5,1,0,6,4,2,0
2013,"UMass","Mid-American","East",4,12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
2013,"UNLV","Mountain West","West",5.5,13,7,6,0,8,5,3,0,7,4,3,0,5,3,2,0
2013,"USC","Pac-12","South",9.8,14,10,4,0,9,6,3,0,7,5,2,0,6,4,2,0
2013,"Utah","Pac-12","South",5.9,12,5,7,0,9,2,7,0,7,4,3,0,5,1,4,0
2013,"Utah State","Mountain West","Mountain",8.1,14,9,5,0,9,7,2,0,6,4,2,0,7,4,3,0
2013,"UTEP","Conference USA","West",3.7,12,2,10,0,8,1,7,0,5,1,4,0,7,1,6,0
2013,"UT San Antonio","Conference USA","West",7.2,12,7,5,0,8,6,2,0,6,3,3,0,6,4,2,0
2013,"Vanderbilt","SEC","East",7.5,13,9,4,0,8,4,4,0,7,5,2,0,5,3,2,0
2013,"Virginia","ACC","Coastal",5,12,2,10,0,8,0,8,0,8,2,6,0,4,0,4,0
2013,"Virginia Tech","ACC","Coastal",8.1,13,8,5,0,8,5,3,0,6,4,2,0,5,4,1,0
2013,"Wake Forest","ACC","Atlantic",5.2,12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
2013,"Washington","Pac-12","North",9.2,13,9,4,0,9,5,4,0,7,6,1,0,5,2,3,0
2013,"Washington State","Pac-12","North",6.6,13,6,7,0,9,4,5,0,6,3,3,0,6,3,3,0
2013,"Western Kentucky","Sun Belt","",7.7,12,8,4,0,7,4,3,0,5,3,2,0,6,4,2,0
2013,"Western Michigan","Mid-American","West",2.6,12,1,11,0,8,1,7,0,5,0,5,0,7,1,6,0
2013,"West Virginia","Big 12","",4.8,12,4,8,0,9,2,7,0,6,3,3,0,6,1,5,0
2013,"Wisconsin","Big Ten","Leaders",9.1,13,9,4,0,8,6,2,0,7,6,1,0,5,3,2,0
2013,"Wyoming","Mountain West","Mountain",5.3,12,5,7,0,8,3,5,0,6,4,2,0,6,1,5,0
2014,"Air Force","Mountain West","Mountain",9.7,13,10,3,0,8,5,3,0,6,6,0,0,6,3,3,0
2014,"Akron","Mid-American","East",5.4,12,5,7,0,8,3,5,0,6,4,2,0,6,1,5,0
2014,"Alabama","SEC","West",11.7,14,12,2,0,9,8,1,0,7,7,0,0,4,3,1,0
2014,"Appalachian State","Sun Belt","",8.1,12,7,5,0,8,6,2,0,6,4,2,0,6,3,3,0
2014,"Arizona","Pac-12","South",8.8,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0
2014,"Arizona State","Pac-12","South",9.7,13,10,3,0,9,6,3,0,6,5,1,0,6,4,2,0
2014,"Arkansas","SEC","West",8.3,13,7,6,0,8,2,6,0,7,5,2,0,4,1,3,0
2014,"Arkansas State","Sun Belt","",6.9,13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
2014,"Army","FBS Independents","",4.8,12,4,8,0,0,0,0,0,5,3,2,0,5,0,5,0
2014,"Auburn","SEC","West",8.9,13,8,5,0,8,4,4,0,7,6,1,0,5,2,3,0
2014,"Ball State","Mid-American","West",5.1,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
2014,"Baylor","Big 12","",10.2,13,11,2,0,9,8,1,0,6,6,0,0,5,4,1,0
2014,"Boise State","Mountain West","Mountain",11.5,14,12,2,0,9,8,1,0,7,7,0,0,5,4,1,0
2014,"Boston College","ACC","Atlantic",7.3,13,7,6,0,8,4,4,0,7,3,4,0,5,4,1,0
2014,"Bowling Green","Mid-American","East",6.3,14,8,6,0,9,5,4,0,6,4,2,0,6,3,3,0
2014,"Buffalo","Mid-American","East",5.5,11,5,6,0,7,3,4,0,6,4,2,0,5,1,4,0
2014,"BYU","FBS Independents","",7.1,13,8,5,0,0,0,0,0,6,4,2,0,6,4,2,0
2014,"California","Pac-12","North",4.7,12,5,7,0,9,3,6,0,7,2,5,0,5,3,2,0
2014,"Central Michigan","Mid-American","West",7.3,13,7,6,0,8,5,3,0,6,3,3,0,6,4,2,0
2014,"Cincinnati","American Athletic","",7.6,13,9,4,0,8,7,1,0,6,5,1,0,6,4,2,0
2014,"Clemson","ACC","Atlantic",9.8,13,10,3,0,8,6,2,0,7,7,0,0,5,2,3,0
2014,"Colorado","Pac-12","South",2.8,12,2,10,0,9,0,9,0,6,1,5,0,5,1,4,0
2014,"Colorado State","Mountain West","Mountain",8.3,13,10,3,0,8,6,2,0,6,6,0,0,5,3,2,0
2014,"Connecticut","American Athletic","",2.2,12,2,10,0,8,1,7,0,7,2,5,0,4,0,4,0
2014,"Duke","ACC","Coastal",7.6,13,9,4,0,8,5,3,0,7,5,2,0,5,4,1,0
2014,"East Carolina","American Athletic","",10,13,8,5,0,8,5,3,0,6,5,1,0,6,3,3,0
2014,"Eastern Michigan","Mid-American","West",1.3,12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
2014,"Florida","SEC","East",7.2,12,7,5,0,8,4,4,0,6,3,3,0,4,2,2,0
2014,"Florida Atlantic","Conference USA","East",3.3,12,3,9,0,8,2,6,0,5,3,2,0,7,0,7,0
2014,"Florida International","Conference USA","East",2.8,12,4,8,0,8,3,5,0,8,3,5,0,4,1,3,0
2014,"Florida State","ACC","Atlantic",10,14,13,1,0,9,9,0,0,7,7,0,0,4,4,0,0
2014,"Fresno State","Mountain West","West",6.4,14,6,8,0,9,5,4,0,6,4,2,0,7,2,5,0
2014,"Georgia","SEC","East",10.7,13,10,3,0,8,6,2,0,7,6,1,0,4,3,1,0
2014,"Georgia Southern","Sun Belt","",9.2,12,9,3,0,8,8,0,0,5,5,0,0,7,4,3,0
2014,"Georgia State","Sun Belt","",1.2,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
2014,"Georgia Tech","ACC","Coastal",11,14,11,3,0,9,6,3,0,6,5,1,0,6,5,1,0
2014,"Hawai'i","Mountain West","West",3.5,13,4,9,0,8,3,5,0,7,3,4,0,6,1,5,0
2014,"Houston","American Athletic","",8.9,13,8,5,0,8,5,3,0,7,4,3,0,5,3,2,0
2014,"Idaho","Sun Belt","",2,11,1,10,0,8,1,7,0,5,1,4,0,6,0,6,0
2014,"Illinois","Big Ten","West",5,13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
2014,"Indiana","Big Ten","East",4.1,12,4,8,0,8,1,7,0,6,3,3,0,6,1,5,0
2014,"Iowa","Big Ten","West",8,13,7,6,0,8,4,4,0,7,4,3,0,5,3,2,0
2014,"Iowa State","Big 12","",2.3,12,2,10,0,9,0,9,0,7,1,6,0,5,1,4,0
2014,"Kansas","Big 12","",4.3,12,3,9,0,9,1,8,0,6,3,3,0,6,0,6,0
2014,"Kansas State","Big 12","",8.7,13,9,4,0,9,7,2,0,7,6,1,0,5,3,2,0
2014,"Kent State","Mid-American","East",2.6,11,2,9,0,7,1,6,0,6,2,4,0,5,0,5,0
2014,"Kentucky","SEC","East",4.4,12,5,7,0,8,2,6,0,7,5,2,0,5,0,5,0
2014,"Louisiana","Sun Belt","",8.4,13,9,4,0,8,7,1,0,6,4,2,0,6,4,2,0
2014,"Louisiana Monroe","Sun Belt","",3.9,12,4,8,0,8,3,5,0,5,3,2,0,7,1,6,0
2014,"Louisiana Tech","Conference USA","West",9.5,14,9,5,0,9,7,2,0,5,4,1,0,8,4,4,0
2014,"Louisville","ACC","Atlantic",10.5,13,9,4,0,8,5,3,0,6,5,1,0,6,4,2,0
2014,"LSU","SEC","West",8.7,13,8,5,0,8,4,4,0,7,5,2,0,4,2,2,0
2014,"Marshall","Conference USA","East",12.1,14,13,1,0,9,8,1,0,7,6,1,0,6,6,0,0
2014,"Maryland","Big Ten","East",5,13,7,6,0,8,4,4,0,6,2,4,0,6,5,1,0
2014,"Memphis","American Athletic","",10.2,13,10,3,0,8,7,1,0,6,5,1,0,6,4,2,0
2014,"Miami","ACC","Coastal",7.3,13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
2014,"Miami (OH)","Mid-American","East",4.1,12,2,10,0,8,2,6,0,6,2,4,0,6,0,6,0
2014,"Michigan","Big Ten","East",5.1,12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
2014,"Michigan State","Big Ten","East",10.6,13,11,2,0,8,7,1,0,7,6,1,0,5,4,1,0
2014,"Middle Tennessee","Conference USA","East",3.9,12,6,6,0,8,5,3,0,6,5,1,0,6,1,5,0
2014,"Minnesota","Big Ten","West",8,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0
2014,"Mississippi State","SEC","West",9.5,13,10,3,0,8,6,2,0,7,7,0,0,5,3,2,0
2014,"Missouri","SEC","East",10.7,14,11,3,0,9,7,2,0,7,5,2,0,5,5,0,0
2014,"Navy","FBS Independents","",8.2,13,8,5,0,0,0,0,0,5,3,2,0,4,3,1,0
2014,"NC State","ACC","Atlantic",7.4,13,8,5,0,8,3,5,0,7,4,3,0,5,3,2,0
2014,"Nebraska","Big Ten","West",9.1,13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
2014,"Nevada","Mountain West","West",5.4,13,7,6,0,8,4,4,0,6,3,3,0,6,4,2,0
2014,"New Mexico","Mountain West","Mountain",2.9,12,4,8,0,8,2,6,0,6,1,5,0,6,3,3,0
2014,"New Mexico State","Sun Belt","",1.9,12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
2014,"North Carolina","ACC","Coastal",4.8,13,6,7,0,8,4,4,0,6,4,2,0,6,2,4,0
2014,"Northern Illinois","Mid-American","West",9.5,14,11,3,0,9,8,1,0,5,4,1,0,7,6,1,0
2014,"North Texas","Conference USA","West",3.2,12,4,8,0,8,2,6,0,6,4,2,0,6,0,6,0
2014,"Northwestern","Big Ten","West",5.3,12,5,7,0,8,3,5,0,7,2,5,0,5,3,2,0
2014,"Notre Dame","FBS Independents","",8,13,8,5,0,0,0,0,0,6,4,2,0,3,0,3,0
2014,"Ohio","Mid-American","East",4.6,12,6,6,0,8,4,4,0,6,4,2,0,6,2,4,0
2014,"Ohio State","Big Ten","East",12.8,15,14,1,0,9,9,0,0,7,6,1,0,4,4,0,0
2014,"Oklahoma","Big 12","",8.5,13,8,5,0,9,5,4,0,6,3,3,0,5,4,1,0
2014,"Oklahoma State","Big 12","",5.3,13,7,6,0,9,4,5,0,6,4,2,0,5,2,3,0
2014,"Old Dominion","Conference USA","East",4.9,12,6,6,0,8,4,4,0,6,4,2,0,6,2,4,0
2014,"Ole Miss","SEC","West",8,13,9,4,0,8,5,3,0,7,6,1,0,4,2,2,0
2014,"Oregon","Pac-12","North",12.5,15,13,2,0,10,9,1,0,7,6,1,0,5,5,0,0
2014,"Oregon State","Pac-12","North",4.8,12,5,7,0,9,2,7,0,7,3,4,0,5,2,3,0
2014,"Penn State","Big Ten","East",7.7,13,7,6,0,8,2,6,0,7,3,4,0,4,2,2,0
2014,"Pittsburgh","ACC","Coastal",5.7,13,6,7,0,8,4,4,0,7,3,4,0,5,3,2,0
2014,"Purdue","Big Ten","West",2.6,12,3,9,0,8,1,7,0,7,2,5,0,4,1,3,0
2014,"Rice","Conference USA","West",8,13,8,5,0,8,5,3,0,5,4,1,0,7,3,4,0
2014,"Rutgers","Big Ten","East",5.9,13,8,5,0,8,3,5,0,6,4,2,0,6,3,3,0
2014,"San Diego State","Mountain West","West",7.3,13,7,6,0,8,5,3,0,6,6,0,0,6,1,5,0
2014,"San José State","Mountain West","West",4.1,12,3,9,0,8,2,6,0,5,2,3,0,7,1,6,0
2014,"SMU","American Athletic","",1.2,12,1,11,0,8,1,7,0,6,0,6,0,6,1,5,0
2014,"South Alabama","Sun Belt","",5.3,13,6,7,0,8,5,3,0,6,3,3,0,6,3,3,0
2014,"South Carolina","SEC","East",5.4,13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
2014,"Southern Mississippi","Conference USA","West",2.8,12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
2014,"South Florida","American Athletic","",2.2,12,4,8,0,8,3,5,0,7,2,5,0,5,2,3,0
2014,"Stanford","Pac-12","North",8.1,13,8,5,0,9,5,4,0,6,4,2,0,6,3,3,0
2014,"Syracuse","ACC","Atlantic",2.7,12,3,9,0,8,1,7,0,6,1,5,0,5,2,3,0
2014,"TCU","Big 12","",10.7,13,12,1,0,9,8,1,0,7,7,0,0,5,4,1,0
2014,"Temple","American Athletic","",5.5,12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
2014,"Tennessee","SEC","East",7.8,13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
2014,"Texas","Big 12","",7.2,13,6,7,0,9,5,4,0,6,3,3,0,4,3,1,0
2014,"Texas A&M","SEC","West",6.3,13,8,5,0,8,3,5,0,6,3,3,0,5,3,2,0
2014,"Texas State","Sun Belt","",5.9,12,7,5,0,8,5,3,0,6,3,3,0,6,4,2,0
2014,"Texas Tech","Big 12","",4.3,12,4,8,0,9,2,7,0,6,2,4,0,5,2,3,0
2014,"Toledo","Mid-American","West",8.2,13,9,4,0,8,7,1,0,6,5,1,0,6,3,3,0
2014,"Troy","Sun Belt","",5.1,12,3,9,0,8,3,5,0,6,2,4,0,6,1,5,0
2014,"Tulane","American Athletic","",3.7,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
2014,"Tulsa","American Athletic","",2.6,12,2,10,0,8,2,6,0,6,2,4,0,6,0,6,0
2014,"UAB","Conference USA","East",4.9,12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
2014,"UCF","American Athletic","",7.6,13,9,4,0,8,7,1,0,6,6,0,0,5,3,2,0
2014,"UCLA","Pac-12","South",8.8,13,10,3,0,9,6,3,0,6,3,3,0,5,5,0,0
2014,"UMass","Mid-American","East",5,12,3,9,0,8,3,5,0,6,2,4,0,6,1,5,0
2014,"UNLV","Mountain West","West",1.4,13,2,11,0,8,1,7,0,6,2,4,0,7,0,7,0
2014,"USC","Pac-12","South",7.9,13,9,4,0,9,6,3,0,6,5,1,0,6,3,3,0
2014,"Utah","Pac-12","South",7,13,9,4,0,9,5,4,0,6,3,3,0,6,5,1,0
2014,"Utah State","Mountain West","Mountain",9.7,14,10,4,0,8,6,2,0,6,6,0,0,7,3,4,0
2014,"UTEP","Conference USA","West",5.8,13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
2014,"UT San Antonio","Conference USA","West",4.4,12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
2014,"Vanderbilt","SEC","East",2.4,12,3,9,0,8,0,8,0,8,3,5,0,4,0,4,0
2014,"Virginia","ACC","Coastal",6.9,12,5,7,0,8,3,5,0,7,5,2,0,5,0,5,0
2014,"Virginia Tech","ACC","Coastal",7.4,13,7,6,0,8,3,5,0,7,3,4,0,5,3,2,0
2014,"Wake Forest","ACC","Atlantic",2.3,12,3,9,0,8,1,7,0,6,3,3,0,6,0,6,0
2014,"Washington","Pac-12","North",7.4,14,8,6,0,9,4,5,0,7,4,3,0,6,4,2,0
2014,"Washington State","Pac-12","North",4.6,12,3,9,0,9,2,7,0,7,1,6,0,5,2,3,0
2014,"Western Kentucky","Conference USA","East",9.8,13,8,5,0,8,4,4,0,6,5,1,0,6,2,4,0
2014,"Western Michigan","Mid-American","West",7.6,13,8,5,0,8,6,2,0,5,3,2,0,7,5,2,0
2014,"West Virginia","Big 12","",7.6,13,7,6,0,9,5,4,0,6,3,3,0,5,4,1,0
2014,"Wisconsin","Big Ten","West",10,14,11,3,0,9,7,2,0,7,7,0,0,4,3,1,0
2014,"Wyoming","Mountain West","Mountain",4,12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
2015,"Air Force","Mountain West","Mountain",8.2,14,8,6,0,9,6,3,0,6,6,0,0,7,2,5,0
2015,"Akron","Mid-American","East",7.9,13,8,5,0,8,5,3,0,6,3,3,0,6,4,2,0
2015,"Alabama","SEC","West",12.5,15,14,1,0,9,8,1,0,7,6,1,0,4,4,0,0
2015,"Appalachian State","Sun Belt","",10.9,13,11,2,0,8,7,1,0,6,5,1,0,6,5,1,0
2015,"Arizona","Pac-12","South",6.1,13,7,6,0,9,3,6,0,6,4,2,0,6,2,4,0
2015,"Arizona State","Pac-12","South",7,13,6,7,0,9,4,5,0,7,5,2,0,4,1,3,0
2015,"Arkansas","SEC","West",7.9,13,8,5,0,8,5,3,0,7,4,3,0,4,3,1,0
2015,"Arkansas State","Sun Belt","",8.2,13,9,4,0,8,8,0,0,6,5,1,0,6,4,2,0
2015,"Army","FBS Independents","",4.1,12,2,10,0,0,0,0,0,6,1,5,0,5,1,4,0
2015,"Auburn","SEC","West",6.9,13,7,6,0,8,2,6,0,7,3,4,0,4,2,2,0
2015,"Ball State","Mid-American","West",2.7,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
2015,"Baylor","Big 12","",10.8,13,10,3,0,9,6,3,0,6,4,2,0,5,4,1,0
2015,"Boise State","Mountain West","Mountain",9.3,13,9,4,0,8,5,3,0,6,4,2,0,6,4,2,0
2015,"Boston College","ACC","Atlantic",4,12,3,9,0,8,0,8,0,7,3,4,0,4,0,4,0
2015,"Bowling Green","Mid-American","East",10.3,14,10,4,0,9,8,1,0,5,3,2,0,6,6,0,0
2015,"Buffalo","Mid-American","East",5.2,12,5,7,0,8,3,5,0,6,2,4,0,6,3,3,0
2015,"BYU","FBS Independents","",8.7,13,9,4,0,0,0,0,0,6,6,0,0,5,3,2,0
2015,"California","Pac-12","North",7.9,13,8,5,0,9,4,5,0,6,5,1,0,6,2,4,0
2015,"Central Michigan","Mid-American","West",8.3,13,7,6,0,8,6,2,0,6,4,2,0,6,3,3,0
2015,"Charlotte","Conference USA","East",2,12,2,10,0,8,0,8,0,6,1,5,0,6,1,5,0
2015,"Cincinnati","American Athletic","East",8.3,13,7,6,0,8,4,4,0,6,5,1,0,6,2,4,0
2015,"Clemson","ACC","Atlantic",14.1,15,14,1,0,9,9,0,0,7,7,0,0,5,5,0,0
2015,"Colorado","Pac-12","South",3.4,13,4,9,0,9,1,8,0,6,2,4,0,6,1,5,0
2015,"Colorado State","Mountain West","Mountain",6.4,13,7,6,0,9,5,4,0,6,3,3,0,5,4,1,0
2015,"Connecticut","American Athletic","East",7,13,6,7,0,8,4,4,0,6,4,2,0,6,2,4,0
2015,"Duke","ACC","Coastal",6.7,13,8,5,0,8,4,4,0,6,3,3,0,6,4,2,0
2015,"East Carolina","American Athletic","East",5.5,12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
2015,"Eastern Michigan","Mid-American","West",1.6,12,1,11,0,8,0,8,0,6,0,6,0,6,1,5,0
2015,"Florida","SEC","East",9.1,14,10,4,0,9,7,2,0,7,6,1,0,4,3,1,0
2015,"Florida Atlantic","Conference USA","East",4.9,12,3,9,0,8,3,5,0,6,1,5,0,6,2,4,0
2015,"Florida International","Conference USA","East",4.9,12,5,7,0,8,3,5,0,5,4,1,0,7,1,6,0
2015,"Florida State","ACC","Atlantic",9.6,13,10,3,0,8,6,2,0,7,7,0,0,5,3,2,0
